Frame,X1,Y1,,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38
Tracks 1 to 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,104.88202,219.10674,,550.475,213.35,-1, , ,-1, , ,-1,573.85516,353.52805,-1,178.7659,353.81793,-1, , ,-1,510.2958,617.9084,-1,115.40156,550.1373,-1,495.0345,555,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,266.56195,596.4646, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,184.43024,219.7907,*,605.9138,424.5086,*,170.78961,371.69125,*,475.59564,217.56087,*, , , 
275,104.88202,219.10674,,550.475,213.35,-1, , ,-1, , ,-1,573.85516,353.52805,-1,178.7659,353.81793,-1, , ,-1,510.2958,617.9084,-1,115.40156,550.1373,-1,495.0345,555,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,266.56195,596.4646, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,184.43024,219.7907,*,605.9138,424.5086,*,170.78961,371.69125,*,475.59564,217.56087,*, , , 
276,100.333336,218.85556,,543.8973,214.78767,-1, , ,-1, , ,-1,568.9252,326.65747,-1,182.25879,364.3794,-1, , ,-1,507.38483,620.1178,-1,107.96995,555.04095,-1,492.5,554.9569,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,256.1602,591.4126, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,172.11052,219.64737,*,601.319,425.2845,*,159.0204,366.23468,*,473.21085,214.8494,*, , , 
277,100.333336,218.85556,,543.8973,214.78767,-1, , ,-1, , ,-1,568.9252,326.65747,-1,182.25879,364.3794,-1, , ,-1,507.38483,620.1178,-1,107.96995,555.04095,-1,492.5,554.9569,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,256.1602,591.4126, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,172.11052,219.64737,*,601.319,425.2845, ,159.0204,366.23468,*,473.21085,214.8494,*, , , 
278,97.92696,218.7809,,541.65,215.1875,-1, , ,-1, , ,-1,563.4505,309.81683,-1,183.9427,370.20834,-1, , ,-1,506.2647,621.1323,-1,105.1631,556.8422,-1,490.5463,554.9074,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,251.87,589.46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,166.58247,220.04639,*,599.66,424.812, ,152.85,363.42,*,472.8585,212.34906, , , , 
279,96.84146,218.20732,,536.0714,216.14285,-1, , ,-1, , ,-1,549.68256,299.24603,-1,186.81789,380.26822,-1, , ,-1,504.63904,622.97595,-1,99.857956,559.142,-1,488.7243,555.1168,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,245.21718,586.15656, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,155.9881,220.86905,*,596.1325,424.7735, ,144.92929,360.27274, ,476.67297,208.14865, , , , 
280,96.84146,218.20732,,536.0714,216.14285,-1, , ,-1, , ,-1,549.68256,299.24603,-1,186.81789,380.26822,-1, , ,-1,504.63904,622.97595,-1,99.857956,559.142,-1,488.7243,555.1168,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,245.21718,586.15656, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,155.9881,220.86905,*,596.1325,424.7735, ,144.92929,360.27274, ,476.67297,208.14865, , , , 
281,97.54478,216.63432,,532.7414,216.60345,-1, , ,-1, , ,-1,530.73,292.04,-1,180.95186,393.54443,-1, , ,-1,499.82803,619.7328,-1,95.34293,562.1649,-1,486.9537,555.12036,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,238.78235,585.3588, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,146.0641,221.52563,*,591.3197,423.68033, ,138.41667,357.9271, ,478.65518,207.98276, , , , 
282,97.54478,216.63432,,532.7414,216.60345,-1, , ,-1, , ,-1,530.73,292.04,-1,180.95186,393.54443,-1, , ,-1,499.82803,619.7328,-1,95.34293,562.1649,-1,486.9537,555.12036,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,238.78235,585.3588, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,146.0641,221.52563,*,591.3197,423.68033, ,138.41667,357.9271, ,478.65518,207.98276, , , , 
283,108.520836,216.46875,,519.92224,217.9,-1, , ,-1, , ,-1,514.88055,291.08408,-1,169.9129,394.35806,-1, , ,-1,499.76086,615.7319,-1,89.59091,565.0568,-1,484.53638,555.08185,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,230.02325,585.1047, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,139.69101,221.48877,*,588.9375,423.77777, ,133.68274,356.0939, ,475.03192,207.92554, , , , 
284,108.520836,216.46875,,519.92224,217.9,-1, , ,-1, , ,-1,514.88055,291.08408,-1,169.9129,394.35806,-1, , ,-1,499.76086,615.7319,-1,89.59091,565.0568,-1,484.53638,555.08185,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,230.02325,585.1047, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,139.69101,221.48877,*,588.9375,423.77777, ,133.68274,356.0939, ,475.03192,207.92554, , , , 
285,122.6005,218.49498,,501.55768,218.42308,-1, , ,-1, , ,-1,501.43497,292.2561,-1,160.30838,393.7096,-1, , ,-1,499.8838,609.7108,-1,87.73669,566.16864,-1,482.87,555.62,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.92352,585.0529, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,586.9056,424.34616, ,129.33084,354.301, ,479.03787,207.73485, , , , 
286,122.6005,218.49498,,501.55768,218.42308,-1, , ,-1, , ,-1,501.43497,292.2561,-1,160.30838,393.7096,-1, , ,-1,499.8838,609.7108,-1,87.73669,566.16864,-1,482.87,555.62,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.92352,585.0529, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,586.9056,424.34616, ,129.33084,354.301, ,479.03787,207.73485, , , , 
287,121.42079,217.82178,,483.72223,210.36363,-1, , ,-1, , ,-1,490.83078,294.23846,-1,148.09311,385.7138,-1, , ,-1,499.85416,605.9323,-1,86.3125,562.1312,-1,481.92,555.58,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,216.38763,585.0955, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,584.33075,425.45386, ,124.82338,352.34576, , , , , , , 
288,121.42079,217.82178,,483.72223,210.36363,-1, , ,-1, , ,-1,490.83078,294.23846,-1,148.09311,385.7138,-1, , ,-1,499.85416,605.9323,-1,86.3125,562.1312,-1,481.92,555.58,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,216.38763,585.0955, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,584.33075,425.45386, ,124.82338,352.34576, , , , , , , 
289,119.23418,222.33545,,479.20444,208.82512,-1, , ,-1, , ,-1,482.94525,297.93066,-1,131.4939,373.77438,-1, , ,-1,499.6878,601.9924,-1,90.75,557.8778,-1,481.30554,555.9259,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,211.15958,585.28723, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,585.75714,425.0619, ,121.44086,350.2527, , , , ,119.548546,213.00485, 
290,119.23418,222.33545,,479.20444,208.82512,-1, , ,-1, , ,-1,482.94525,297.93066,-1,131.4939,373.77438,-1, , ,-1,499.6878,601.9924,-1,90.75,557.8778,-1,481.30554,555.9259,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,211.15958,585.28723, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,585.75714,425.0619, ,121.44086,350.2527, , , , ,119.548546,213.00485, 
291,120.73684,212.98245,,478.76315,208.5,-1, , ,-1, , ,-1,476.39923,302.97287,-1,117.66352,364.11636,-1, , ,-1,499.76962,599.4559,-1,96.13388,553.2158,-1,480.26416,556.26416,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,205.91304,585.84784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,592.796,427.388, ,120.40521,349.22513, , , , ,109.443184,222.06818,*
292,120.73684,212.98245,,478.76315,208.5,-1, , ,-1, , ,-1,476.39923,302.97287,-1,117.66352,364.11636,-1, , ,-1,499.76962,599.4559,-1,96.13388,553.2158,-1,480.26416,556.26416,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,205.91304,585.84784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,592.796,427.388, ,120.40521,349.22513, , , , ,109.443184,222.06818,*
293,122.48165,214.16972,,486.34482,208.49138,-1, , ,-1, , ,-1,474.85834,305.7,-1,114.08871,352.64786,-1, , ,-1,499.47513,595.17163,-1,100.07647,548.71765,-1,478.71213,556.6111,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,202.01064,586.0319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,598.6318,427.58527, , , , , , , ,101.608696,221.11957,*
294,122.48165,214.16972,,486.34482,208.49138,-1, , ,-1, , ,-1,474.85834,305.7,-1,114.08871,352.64786,-1, , ,-1,499.47513,595.17163,-1,100.07647,548.71765,-1,478.71213,556.6111,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,202.01064,586.0319, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,598.6318,427.58527, , , , , , , ,101.608696,221.11957,*
295,123.05769,214.78847,,494.17328,214.39108,-1, , ,-1, , ,-1,475.27167,311.0748,-1,107.75777,350.63666,-1, , ,-1,499.23233,591.26263,-1,106.742775,545.3266,-1,478.31372,556.8137,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,197.9381,586.28094, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,602.0886,426.77658, , , , , , , ,94.46739,221.03261,*
296,123.05769,214.78847,,494.17328,214.39108,-1, , ,-1, , ,-1,475.27167,311.0748,-1,107.75777,350.63666,-1, , ,-1,499.23233,591.26263,-1,106.742775,545.3266,-1,478.31372,556.8137,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,197.9381,586.28094,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,602.0886,426.77658, , , , , , , ,94.46739,221.03261,*
297,123.666664,215.18518,,505.06363,213.94545,-1, , ,-1, , ,-1,476.09167,317.80832,-1,113.79586,343.86096,-1, , ,-1,499.29898,587.691,-1,114.51183,542.7781,-1,478.4,556.6,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,194.45454,586.43634,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,604.72626,426.26642, , , , , , , ,89.27228,220.64851,*
298,123.666664,215.18518,,505.06363,213.94545,-1, , ,-1, , ,-1,476.09167,317.80832,-1,113.79586,343.86096,-1, , ,-1,499.29898,587.691,-1,114.51183,542.7781,-1,478.4,556.6,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,194.45454,586.43634,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,604.72626,426.26642, , , , , , , ,89.27228,220.64851,*
299,123.60185,215.25926,,516.73883,212.97762,-1, , ,-1, , ,-1,476.46094,322.73438,-1,109.04386,344.92105,-1, , ,-1,499.2619,586.15607,-1,119.754234,540.726,-1,476.5,556.4143,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,191.18645,586.4237,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,606.77057,426.79413, , , , , , , ,85.235634,220.3046,*
300,123.60185,215.25926,,516.73883,212.97762,-1, , ,-1, , ,-1,476.46094,322.73438,-1,109.04386,344.92105,-1, , ,-1,499.2619,586.15607,-1,119.754234,540.726,-1,476.5,556.4143,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,191.18645,586.4237,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,606.77057,426.79413, , , , , , , ,85.235634,220.3046,*
301,123.26923,215.26923,,511.012,213.236,-1, , ,-1, , ,-1,477.56558,325.67212,-1,113.33708,347.84268,-1, , ,-1,501.09702,579.0821,-1,125.45906,537.9211,-1,472.76828,561,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,187.67392,586.6652,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,614.7569,415.46332, , , , , , , ,84.885414,217.875,*
